timestamp,model,learning_rate,epochs,train_batch_size,eval_batch_size,validation_precision,validation_recall,validation_f1,test_precision,test_recall,test_f1,training_time_sec,training_time_min,max_gpu_memory_gb,device
2026-04-26 19:25:19,bert-base-uncased,3e-05,5,4,4,0.6107841577859074,0.5708763844495651,0.5901563760710032,0.632717041800643,0.5912710336538461,0.6112923268095681,1041.76,17.36,2.41,cuda
2026-04-26 20:34:05,bert-base-uncased,5e-05,8,4,4,0.5908543922984356,0.5839589682598677,0.5873864443530599,0.6007462686567164,0.5926231971153846,0.5966570866737256,796.26,13.27,2.41,cuda
2026-04-26 22:15:26,bert-base-uncased,5e-05,8,4,4,0.657319295403928,0.4826432765925816,0.5565985169945566,0.6749037877253393,0.5006009615384616,0.5748296385750022,1440.09,24.0,2.41,cuda
2026-04-26 22:36:57,bert-base-uncased,3e-05,5,4,4,0.6076691491047378,0.5701330558239798,0.5883029721955896,0.6188603531300161,0.5792518028846154,0.5984013658233742,858.73,14.31,2.41,cuda
2026-04-26 22:52:03,bert-base-uncased,2e-05,3,4,4,0.5827316710085597,0.5819519809707872,0.5823415650104136,0.5915817654495427,0.5975811298076923,0.5945663141372995,417.67,6.96,2.41,cuda
2026-04-26 23:27:02,bert-base-uncased,2e-05,4,4,4,0.5949845679012346,0.5731807031888798,0.5838791504183546,0.6092352759790317,0.5936748798076923,0.6013544361588798,849.98,14.17,2.41,cuda
2026-05-16 16:16:12,bert-base-uncased,2e-05,4,4,4,0.603003774797205,0.5580911320894968,0.5796788140827671,0.620623347488182,0.5818810096153846,0.6006280773853371,9.58,2.41,cuda
2026-05-16 18:02:38,bert-base-uncased,2e-05,4,4,4,0.5985193621867881,0.5468668698431577,0.5715284521266266,0.6136252645287319,0.5663311298076923,0.5890303929994531,98.45,3.9,cuda
2026-05-16 21:04:00,bert-base-uncased,2e-05,4,4,4,0.6041191794203843,0.551624173046904,0.5766794886738936,0.6234807972775888,0.5780498798076923,0.5999064473376471,664.86,11.08,2.41,cuda
